Time Floor FloorButton Carbutton
14:49:33.0 2 Up 20
02:59:16.0 19 Up 20
03:17:23.0 18 Up 21
11:07:43.0 9 Up 15
08:29:12.0 17 Down 6
02:34:04.0 14 Down 5
19:33:32.0 7 Up 12
10:09:15.0 9 Down 7
10:56:34.0 19 Up 19
12:16:27.0 6 Up 18
02:03:30.0 9 Up 14
01:12:50.0 1 Up 14
21:27:18.0 3 Down 2
05:38:49.0 5 Down 1
13:49:29.0 9 Up 9
03:00:15.0 10 Up 13
01:02:10.0 5 Down 4
23:51:02.0 18 Down 12
03:01:00.0 15 Up 21
11:46:20.0 19 Up 21
01:37:28.0 21 Down 10
08:10:03.0 20 Up 21
01:19:20.0 9 Down 7
15:39:16.0 8 Down 5
23:05:25.0 17 Down 14
17:01:17.0 14 Up 17
16:08:01.0 7 Down 3
08:40:39.0 9 Down 6
18:19:17.0 19 Down 15
11:48:30.0 4 Up 12
20:10:40.0 14 Up 18
04:04:06.0 21 Up 21
03:05:28.0 19 Down 16
06:15:00.0 3 Down 1
08:58:45.0 20 Down 2
20:10:56.0 2 Down 1
22:10:14.0 9 Down 6
16:41:06.0 15 Up 20
19:26:50.0 13 Down 4
08:40:34.0 8 Up 17
02:15:38.0 10 Up 18
07:22:03.0 10 Up 12
19:06:30.0 21 Up 21
22:38:42.0 13 Up 18
02:53:50.0 7 Down 3
23:14:55.0 15 Up 20
02:50:29.0 1 Up 18
21:54:35.0 10 Down 6
11:27:32.0 18 Down 16
03:20:51.0 4 Down 2
05:45:42.0 15 Down 8
04:21:56.0 18 Down 13
09:03:45.0 11 Up 20
16:19:51.0 13 Down 4
01:58:22.0 3 Up 8
16:47:58.0 11 Up 20
10:57:52.0 21 Down 9
04:31:34.0 18 Up 21
03:11:53.0 17 Up 17
07:29:42.0 17 Up 20
08:40:23.0 12 Up 17
00:35:25.0 7 Down 1
13:33:00.0 7 Up 14
22:05:02.0 6 Up 21
06:40:13.0 3 Up 4
03:02:59.0 6 Down 5
03:25:18.0 17 Down 7
18:32:09.0 13 Down 8
00:59:33.0 18 Down 17
03:29:09.0 15 Down 11
19:17:39.0 6 Down 5
23:33:52.0 14 Down 1
19:16:47.0 3 Down 1
13:04:45.0 17 Up 18
15:28:41.0 1 Up 9
00:27:08.0 19 Down 12
21:13:38.0 13 Up 16
04:06:27.0 8 Up 8
03:09:31.0 19 Down 14
18:19:54.0 16 Up 21
22:39:12.0 11 Down 10
21:44:23.0 9 Down 7
22:14:46.0 3 Down 2
18:18:59.0 19 Down 11
06:33:47.0 5 Up 6
23:32:55.0 13 Up 13
19:46:00.0 2 Up 21
04:53:54.0 3 Up 13
18:51:03.0 12 Up 18
13:16:31.0 21 Down 2
16:49:59.0 20 Up 20
22:15:48.0 9 Up 14
10:31:17.0 7 Up 8
14:53:43.0 4 Up 16
14:09:34.0 1 Up 6
22:19:05.0 6 Up 21
11:37:38.0 19 Up 21
23:28:45.0 4 Up 13
07:14:25.0 19 Down 10
21:45:32.0 5 Up 12
02:28:50.0 7 Down 2
17:40:05.0 21 Up 21
12:13:25.0 10 Up 16
23:30:38.0 2 Down 1
10:02:20.0 6 Down 5
15:17:02.0 8 Down 6
03:50:31.0 2 Up 4
19:02:32.0 16 Down 15
09:32:14.0 7 Up 15
21:00:26.0 1 Up 6
17:05:42.0 10 Down 7
02:41:21.0 13 Up 16
09:54:38.0 3 Down 1
14:17:20.0 1 Up 4
14:01:43.0 2 Up 14
19:59:34.0 10 Up 21
16:13:33.0 7 Down 3
19:53:16.0 7 Up 8
16:02:01.0 20 Down 18
10:46:37.0 4 Down 2
07:00:18.0 5 Up 5
21:12:45.0 8 Up 17
07:38:33.0 11 Down 10
13:16:51.0 3 Down 2
12:05:05.0 12 Down 11
22:09:25.0 13 Up 19
20:44:26.0 16 Down 15
09:58:26.0 7 Down 3
05:55:24.0 4 Down 2
04:15:36.0 8 Up 14
20:25:58.0 17 Down 7
15:58:04.0 12 Down 1
22:18:10.0 11 Down 1
07:38:11.0 11 Down 4
05:02:18.0 8 Down 1
18:10:44.0 20 Down 3
22:33:00.0 11 Up 17
11:25:55.0 1 Up 21
03:55:55.0 11 Down 4
13:33:59.0 11 Up 15
08:19:50.0 13 Up 19
07:31:26.0 8 Up 20
08:27:13.0 13 Down 12
14:49:27.0 19 Down 12
08:16:23.0 13 Up 19
03:07:07.0 16 Down 15
20:29:43.0 10 Up 16
06:28:29.0 5 Up 8
03:00:41.0 2 Down 1
15:55:15.0 9 Down 7
04:02:29.0 3 Down 2
08:10:27.0 16 Up 16
18:34:22.0 10 Up 21
15:08:49.0 16 Down 14
15:10:19.0 11 Up 17
13:16:00.0 5 Up 6
07:03:48.0 4 Up 11
21:09:00.0 18 Up 21
09:53:36.0 11 Up 21
20:51:59.0 15 Down 13
05:47:52.0 19 Down 17
18:53:47.0 10 Up 21
16:45:57.0 4 Down 2
18:03:39.0 15 Down 12
19:26:28.0 16 Up 20
06:02:32.0 1 Up 5
19:00:30.0 8 Up 14
06:02:30.0 16 Up 20
02:18:03.0 9 Down 1
10:53:31.0 5 Down 1
14:17:35.0 6 Up 8
08:31:48.0 3 Up 3
15:56:36.0 17 Down 1
19:25:05.0 10 Up 11
15:20:07.0 10 Up 15
11:01:12.0 6 Up 12
05:16:02.0 19 Down 17
04:06:10.0 3 Down 2
20:58:44.0 7 Down 6
11:09:45.0 21 Up 21
10:14:49.0 10 Up 19
23:40:07.0 21 Down 15
02:41:47.0 9 Up 11
23:38:05.0 14 Up 15
15:12:07.0 13 Down 10
20:38:37.0 18 Down 4
13:15:08.0 21 Down 6
08:16:33.0 14 Up 18
15:45:26.0 3 Up 14
15:44:29.0 18 Up 18
16:34:11.0 4 Down 1
04:55:05.0 6 Down 1
23:31:27.0 9 Up 17
03:03:53.0 13 Down 4
00:54:36.0 19 Up 21
23:32:05.0 19 Down 5
10:51:43.0 14 Down 3
22:26:51.0 6 Up 21
21:17:25.0 1 Up 1
17:25:51.0 7 Up 8
16:04:23.0 9 Down 2
00:38:48.0 10 Down 4
12:07:57.0 17 Down 7
02:32:41.0 12 Up 12
22:15:25.0 7 Up 17
19:19:13.0 19 Down 13
06:17:50.0 16 Down 3
21:12:13.0 1 Up 13
10:48:00.0 8 Down 2
18:53:21.0 11 Up 15
10:40:25.0 13 Up 16
13:26:57.0 6 Down 5
15:16:00.0 5 Down 2
19:39:11.0 14 Up 15
07:19:50.0 2 Up 19
03:58:11.0 15 Up 19
17:32:54.0 3 Up 10
07:26:54.0 13 Up 21
00:01:24.0 12 Down 5
01:15:55.0 17 Up 17
17:36:46.0 4 Up 16
10:13:10.0 11 Down 7
03:12:47.0 20 Up 20
21:33:01.0 1 Up 19
05:03:35.0 2 Up 17
18:29:37.0 19 Down 16
01:34:32.0 8 Up 13
09:31:42.0 1 Up 8
10:06:41.0 11 Down 5
02:11:15.0 6 Down 3
23:55:31.0 14 Down 5
05:45:25.0 16 Down 2
18:50:22.0 4 Down 2
01:02:13.0 6 Down 4
19:34:36.0 4 Down 3
14:58:00.0 10 Down 5
09:57:13.0 17 Down 1
07:47:31.0 5 Up 10
16:00:02.0 18 Down 17
08:59:59.0 20 Down 13
00:01:11.0 12 Up 20
16:00:35.0 14 Up 15
05:15:15.0 2 Up 11
19:24:49.0 19 Up 19
22:08:38.0 17 Down 7
08:25:16.0 19 Down 7
19:25:47.0 10 Up 13
18:15:54.0 2 Up 19
06:30:14.0 17 Down 14
11:19:14.0 19 Up 20
02:15:21.0 11 Up 15
06:54:16.0 3 Down 1
08:35:26.0 17 Down 12
19:22:19.0 1 Up 3
17:38:32.0 7 Down 6
22:56:17.0 11 Down 8
02:11:35.0 19 Up 19
16:41:44.0 21 Down 15
12:43:07.0 8 Up 11
05:21:57.0 7 Up 15
05:00:05.0 21 Down 16
15:06:30.0 5 Down 1
15:59:36.0 6 Down 5
17:36:40.0 1 Up 5
03:16:57.0 11 Up 14
01:04:06.0 15 Down 2
05:50:51.0 12 Up 19
06:24:51.0 5 Down 3
08:30:58.0 20 Up 20
06:13:30.0 17 Up 18
10:25:10.0 11 Down 5
21:59:25.0 15 Down 3
12:19:54.0 14 Down 13
22:47:23.0 11 Up 12
05:24:48.0 10 Up 19
09:51:36.0 3 Up 10
01:17:22.0 14 Down 8
04:07:06.0 14 Up 19
09:26:06.0 2 Down 1
14:49:25.0 16 Up 20
22:21:29.0 11 Down 10
03:46:59.0 8 Up 21
12:21:38.0 12 Down 11
13:39:14.0 5 Down 4
22:01:18.0 21 Down 15
17:29:23.0 18 Down 9
12:28:35.0 21 Up 21
16:49:37.0 6 Up 18
16:49:25.0 12 Down 10
06:12:25.0 9 Up 21
03:42:07.0 19 Up 21
06:23:31.0 1 Up 8
12:40:17.0 14 Down 7
01:22:15.0 18 Down 15
12:02:21.0 19 Up 19
09:01:39.0 8 Down 2
03:04:05.0 16 Down 15
15:28:14.0 14 Down 6
00:04:01.0 18 Down 2
23:47:18.0 8 Down 5
08:41:56.0 6 Down 1
11:56:04.0 14 Down 1
00:32:40.0 21 Down 3
02:52:16.0 19 Down 3
22:49:59.0 11 Down 1
08:17:13.0 11 Down 7
07:02:27.0 6 Down 5
23:07:10.0 15 Down 2
18:18:24.0 21 Up 21
04:09:52.0 17 Down 14
18:27:40.0 4 Down 3
20:20:40.0 19 Up 21
06:42:21.0 5 Up 5
03:05:18.0 2 Up 14
09:27:42.0 19 Up 20
06:11:19.0 13 Down 7
01:00:50.0 9 Up 14
21:30:35.0 16 Down 7
03:39:28.0 9 Up 13
03:37:39.0 8 Up 21
03:32:57.0 18 Up 21
14:11:30.0 16 Down 11
18:52:27.0 19 Down 8
20:38:26.0 2 Up 2
03:33:25.0 13 Down 10
10:26:09.0 17 Up 20
11:36:23.0 8 Up 10
17:42:33.0 6 Up 12
12:55:02.0 10 Up 20
19:06:52.0 10 Down 6
21:30:37.0 20 Up 20
09:33:33.0 10 Up 20
23:16:58.0 1 Up 8
15:31:10.0 19 Down 11
15:46:21.0 16 Down 3
17:33:17.0 18 Up 20
12:43:35.0 7 Up 9
00:11:15.0 12 Down 9
06:11:32.0 16 Down 10
20:00:22.0 9 Up 12
21:30:11.0 12 Up 15
05:59:56.0 16 Down 3
00:23:09.0 21 Down 16
19:57:07.0 17 Down 16
10:43:24.0 2 Down 1
16:17:52.0 21 Up 21
07:05:43.0 18 Down 16
17:19:56.0 16 Up 16
07:53:34.0 11 Up 14
23:11:40.0 9 Up 19
02:10:18.0 3 Up 12
17:54:34.0 9 Down 3
12:34:57.0 17 Down 6
16:25:55.0 20 Down 12
19:42:32.0 15 Down 4
14:07:38.0 9 Down 2
17:55:57.0 18 Up 19
08:30:13.0 19 Up 21
23:04:23.0 5 Up 12
14:06:50.0 6 Down 2
15:37:37.0 8 Up 18
00:41:20.0 10 Down 6
23:53:34.0 7 Up 13
03:44:34.0 7 Down 5
03:39:43.0 2 Up 4
11:11:18.0 6 Up 18
10:21:49.0 1 Up 8
07:54:18.0 7 Down 6
14:25:23.0 9 Up 16
15:08:58.0 18 Up 18
06:21:37.0 20 Up 21
00:27:51.0 18 Down 6
02:59:18.0 19 Down 7
02:56:11.0 13 Down 10
20:53:16.0 17 Up 18
03:52:21.0 16 Up 17
23:18:32.0 20 Down 1
07:26:26.0 10 Down 2
05:26:32.0 2 Up 18
22:01:17.0 4 Down 3
15:26:25.0 9 Down 6
00:22:52.0 3 Down 2
05:18:09.0 14 Up 19
15:37:49.0 3 Down 2
16:43:09.0 5 Up 21
11:29:55.0 11 Down 8
23:40:37.0 5 Up 17
13:09:49.0 13 Up 17
13:01:15.0 3 Up 16
13:38:00.0 11 Down 3
10:19:00.0 7 Up 17
20:50:40.0 3 Up 17
10:12:12.0 9 Up 20
09:45:57.0 18 Up 20
15:26:53.0 20 Up 20
08:49:32.0 6 Down 4
08:23:15.0 5 Down 2
08:01:51.0 17 Down 4
04:28:43.0 7 Up 18
21:45:07.0 10 Up 13
01:39:22.0 6 Down 2
11:50:58.0 13 Down 2
02:42:49.0 13 Up 16
19:59:47.0 5 Up 16
08:33:40.0 7 Up 13
15:35:39.0 8 Up 18
15:16:13.0 6 Down 4
14:17:57.0 8 Down 1
08:41:44.0 2 Down 1
23:54:17.0 9 Up 19
12:19:39.0 14 Up 15
13:23:28.0 2 Down 1
07:17:02.0 16 Down 3
16:58:25.0 18 Down 12
00:57:56.0 15 Up 19
09:02:35.0 11 Down 8
12:05:53.0 17 Down 8
06:20:03.0 1 Up 5
05:21:45.0 6 Down 4
09:06:24.0 4 Down 3
05:08:37.0 12 Down 5
18:50:39.0 20 Down 13
07:24:46.0 18 Up 19
01:05:37.0 5 Down 1
07:20:08.0 20 Up 20
04:56:48.0 13 Up 14
01:05:22.0 6 Up 20
22:18:18.0 1 Up 4
14:23:35.0 18 Down 10
07:58:42.0 12 Up 20
04:11:28.0 9 Down 8
08:35:11.0 20 Up 21
01:17:29.0 19 Up 20
20:42:36.0 13 Down 12
17:20:26.0 8 Down 3
10:33:00.0 6 Up 18
05:18:06.0 6 Down 2
04:28:44.0 18 Down 6
15:50:22.0 9 Up 14
04:49:37.0 7 Up 10
02:56:29.0 21 Up 21
16:55:45.0 19 Down 4
21:53:16.0 15 Down 6
02:40:36.0 2 Down 1
22:21:44.0 2 Up 8
06:53:13.0 13 Up 21
21:01:57.0 7 Up 12
15:24:40.0 4 Down 1
23:59:52.0 1 Up 20
18:31:31.0 20 Down 13
19:11:48.0 5 Down 4
01:51:31.0 14 Down 4
01:44:44.0 18 Down 7
01:26:55.0 21 Down 10
01:34:34.0 19 Up 19
07:56:39.0 18 Up 21
18:00:41.0 14 Up 14
08:17:38.0 7 Down 5
08:37:12.0 1 Up 1
21:27:08.0 6 Up 21
19:46:19.0 12 Up 12
02:54:09.0 20 Up 21
12:23:43.0 6 Up 15
18:21:09.0 17 Down 13
13:05:57.0 20 Down 14
13:27:15.0 2 Up 17
03:42:46.0 18 Down 6
12:27:13.0 6 Down 3
00:21:00.0 9 Up 18
20:45:44.0 14 Down 1
22:38:40.0 1 Up 6
11:27:27.0 18 Down 1
08:59:11.0 6 Down 3
13:40:19.0 6 Down 2
18:40:08.0 6 Down 4
06:02:03.0 10 Up 17
14:41:49.0 20 Down 17
08:25:09.0 16 Down 13
03:48:32.0 17 Up 18
05:59:42.0 4 Up 20
12:36:35.0 4 Down 3
15:30:51.0 5 Down 3
16:56:32.0 21 Down 10
04:15:32.0 10 Up 16
01:01:33.0 5 Up 10
18:52:40.0 12 Down 7
15:44:38.0 3 Down 2
07:28:10.0 4 Down 2
12:37:30.0 10 Down 8
22:21:38.0 21 Down 12
12:56:02.0 2 Up 18
01:48:08.0 7 Up 14
12:05:02.0 9 Up 9
22:57:39.0 7 Down 6
02:45:19.0 15 Up 18
05:15:44.0 11 Down 1
10:25:09.0 4 Up 14
12:00:37.0 16 Down 4
01:39:43.0 15 Up 15
06:16:18.0 16 Down 5
10:28:55.0 9 Up 19
01:46:54.0 15 Up 21
10:45:36.0 5 Up 16
13:07:55.0 2 Down 1
20:57:19.0 12 Down 2
09:47:50.0 5 Up 6
07:41:09.0 9 Up 16
03:14:42.0 7 Up 14
10:12:53.0 14 Down 8
11:48:01.0 3 Down 2
06:25:58.0 9 Up 21
23:32:08.0 1 Up 12
19:15:22.0 7 Up 9
22:24:11.0 3 Down 1
16:40:42.0 7 Up 10
14:35:42.0 11 Down 5
05:35:03.0 20 Down 8
18:34:40.0 19 Up 21
20:20:58.0 4 Down 1
11:26:53.0 17 Down 8
08:16:22.0 7 Up 10
07:37:50.0 2 Up 17
03:38:03.0 3 Up 6
18:22:12.0 20 Down 1
00:34:30.0 1 Up 6
10:12:40.0 18 Down 9
00:24:58.0 2 Up 5
14:10:13.0 8 Up 21
00:21:40.0 4 Down 3
23:26:56.0 1 Up 1
10:53:06.0 13 Up 15
09:26:15.0 10 Down 3
14:01:36.0 10 Down 2
10:59:47.0 10 Up 14
12:12:28.0 21 Up 21
05:12:20.0 15 Down 11
10:34:19.0 12 Down 9
07:34:05.0 12 Down 7
13:22:04.0 3 Down 1
00:12:49.0 21 Down 15
07:26:30.0 2 Down 1
06:46:31.0 13 Down 8
04:44:00.0 17 Up 19
23:31:51.0 14 Up 19
05:30:12.0 10 Down 8
00:52:03.0 9 Up 10
05:09:31.0 8 Up 21
22:11:03.0 12 Down 8
04:22:21.0 20 Down 7
19:27:29.0 4 Down 1
15:14:21.0 15 Down 13
22:42:23.0 13 Up 17
20:14:29.0 7 Down 2
22:18:03.0 3 Down 2
08:00:46.0 5 Down 4
20:44:51.0 15 Down 8
06:37:26.0 5 Down 1
20:34:40.0 2 Up 18
22:19:41.0 18 Up 19
08:04:29.0 1 Up 10
10:04:43.0 12 Down 2
21:47:26.0 8 Down 3
01:35:34.0 14 Down 2
02:48:51.0 9 Down 2
02:28:28.0 15 Down 8
00:26:56.0 16 Up 16
17:16:35.0 2 Up 9
22:29:59.0 7 Down 4
21:37:08.0 21 Up 21
06:00:03.0 17 Up 20
14:25:06.0 6 Down 1
01:35:32.0 1 Up 8
09:25:17.0 5 Up 14
08:37:59.0 11 Down 3
23:51:34.0 10 Up 11
20:32:23.0 5 Down 4
11:27:42.0 3 Down 2
11:44:46.0 12 Up 15
15:45:08.0 10 Down 1
08:10:39.0 3 Down 2
06:08:57.0 12 Up 14
18:59:16.0 9 Down 1
18:01:12.0 10 Up 19
12:20:03.0 6 Down 4
02:54:28.0 13 Up 16
12:02:56.0 11 Up 15
05:15:47.0 14 Down 4
17:19:51.0 10 Up 12
03:13:17.0 3 Down 1
00:58:56.0 17 Up 18
12:31:01.0 11 Up 11
09:38:27.0 21 Down 9
12:43:36.0 4 Down 1
11:03:39.0 7 Up 9
15:16:53.0 15 Down 14
18:43:48.0 5 Up 5
08:08:33.0 16 Down 3
11:24:18.0 11 Down 7
23:03:53.0 20 Down 7
21:42:56.0 2 Up 20
05:47:28.0 13 Down 6
07:42:44.0 19 Up 21
05:33:01.0 18 Down 15
14:05:34.0 17 Up 21
08:51:08.0 16 Down 2
11:51:45.0 10 Up 10
02:37:26.0 7 Up 10
14:57:17.0 13 Up 17
08:18:03.0 10 Up 19
21:28:56.0 21 Down 7
06:53:06.0 10 Down 5
00:32:34.0 4 Down 2
07:32:15.0 6 Up 21
22:13:57.0 12 Up 14
23:13:25.0 5 Down 4
10:06:24.0 10 Up 19
03:50:25.0 1 Up 12
01:46:38.0 6 Up 6
01:25:06.0 19 Down 8
13:41:50.0 19 Down 16
05:03:27.0 9 Up 18
06:39:03.0 9 Up 11
02:37:05.0 19 Down 18
17:36:14.0 14 Up 16
13:58:55.0 8 Down 4
04:09:08.0 15 Up 19
17:59:24.0 9 Up 17
21:11:10.0 6 Up 7
21:59:38.0 1 Up 13
17:49:42.0 15 Up 21
12:01:25.0 10 Down 4
02:54:31.0 4 Up 10
16:29:29.0 10 Up 18
05:09:54.0 19 Down 2
13:00:08.0 2 Down 1
00:42:13.0 5 Down 3
21:07:14.0 18 Down 6
18:33:21.0 8 Down 7
12:28:11.0 16 Down 1
03:11:23.0 6 Down 1
00:00:48.0 11 Up 19
10:30:30.0 19 Up 20
01:30:38.0 20 Up 20
04:02:53.0 1 Up 19
18:07:05.0 15 Down 10
02:14:16.0 8 Up 11
07:25:38.0 3 Down 2
23:13:34.0 8 Down 6
13:26:12.0 19 Up 21
19:30:28.0 17 Up 17
07:06:35.0 3 Down 1
14:23:21.0 2 Up 20
08:13:50.0 21 Up 21
00:27:19.0 15 Down 1
11:02:34.0 1 Up 8
11:04:21.0 19 Down 10
10:18:52.0 7 Down 1
07:28:42.0 18 Up 19
15:07:55.0 14 Up 15
00:16:27.0 4 Up 20
13:48:37.0 14 Up 14
11:17:11.0 8 Up 10
14:48:41.0 5 Down 1
20:19:53.0 15 Up 15
03:14:38.0 18 Down 11
03:51:39.0 5 Down 1
03:40:04.0 21 Down 6
18:04:34.0 17 Up 17
04:28:17.0 8 Down 7
14:29:55.0 21 Up 21
12:48:30.0 2 Up 6
15:49:35.0 17 Up 18
06:32:28.0 5 Down 3
11:10:25.0 6 Up 11
18:20:54.0 15 Down 12
19:58:03.0 9 Up 19
09:18:45.0 9 Up 14
00:33:37.0 13 Down 1
15:51:52.0 8 Down 6
18:22:02.0 15 Down 3
23:41:50.0 3 Down 1
04:18:37.0 13 Up 21
02:52:25.0 13 Down 7
07:21:16.0 21 Down 14
09:17:35.0 1 Up 12
16:12:52.0 13 Down 6
15:01:48.0 16 Down 11
13:15:47.0 2 Up 14
10:32:09.0 14 Down 7
11:24:38.0 5 Up 13
04:52:36.0 15 Up 16
17:39:35.0 17 Down 6
12:36:50.0 19 Down 10
20:28:08.0 8 Down 3
19:59:59.0 17 Down 6
14:46:02.0 14 Down 1
21:48:37.0 19 Up 20
20:54:24.0 5 Up 7
11:46:29.0 19 Down 5
09:50:59.0 20 Down 2
02:02:11.0 21 Down 8
21:34:07.0 14 Up 19
09:50:23.0 21 Up 21
18:53:53.0 16 Up 16
15:03:31.0 14 Up 15
17:23:02.0 5 Down 2
12:33:53.0 15 Down 9
16:27:31.0 2 Down 1
21:00:37.0 3 Down 2
18:19:25.0 3 Up 9
04:19:37.0 21 Down 18
08:17:47.0 4 Up 20
17:43:00.0 8 Down 4
18:16:51.0 14 Down 10
06:23:51.0 17 Down 15
07:06:32.0 1 Up 14
22:01:36.0 9 Down 7
22:21:08.0 19 Down 11
15:06:53.0 1 Up 16
11:52:26.0 9 Up 13
19:51:22.0 19 Up 21
06:18:58.0 7 Up 12
19:04:12.0 2 Up 20
13:38:38.0 18 Down 4
19:39:16.0 20 Up 21
15:23:01.0 5 Up 8
02:04:40.0 3 Down 2
06:06:09.0 9 Up 12
18:00:50.0 9 Down 6
20:54:11.0 6 Up 8
17:20:23.0 7 Down 6
11:14:06.0 7 Down 1
07:36:43.0 5 Down 2
19:27:28.0 1 Up 16
22:03:04.0 17 Up 19
04:33:21.0 18 Down 3
08:02:03.0 13 Up 16
07:54:58.0 10 Up 13
01:02:22.0 5 Up 20
09:02:45.0 16 Up 21
23:39:48.0 17 Up 17
15:11:28.0 7 Up 11
05:30:06.0 14 Down 1
23:11:23.0 21 Down 7
19:42:50.0 19 Up 20
04:48:21.0 8 Down 1
04:45:29.0 15 Up 20
05:15:06.0 13 Up 16
19:09:07.0 11 Up 20
16:00:44.0 13 Up 21
22:39:38.0 4 Up 18
13:40:37.0 16 Down 12
11:02:18.0 13 Up 13
01:20:40.0 17 Down 5
01:25:41.0 3 Up 14
06:16:07.0 16 Down 6
19:57:33.0 19 Down 8
22:01:32.0 17 Down 9
17:44:17.0 19 Up 19
23:24:12.0 16 Up 16
23:16:35.0 2 Down 1
11:08:17.0 3 Down 2
04:45:02.0 7 Down 2
06:51:32.0 2 Up 9
23:32:18.0 7 Down 4
00:23:57.0 14 Up 16
03:28:28.0 11 Down 7
02:23:22.0 1 Up 4
11:42:01.0 12 Up 21
08:22:12.0 10 Up 21
02:24:39.0 6 Down 2
03:50:07.0 19 Up 19
02:59:00.0 9 Up 9
08:50:01.0 13 Up 14
18:54:25.0 12 Up 21
06:18:46.0 19 Down 3
20:32:05.0 5 Down 2
11:15:26.0 18 Down 14
19:26:40.0 11 Up 11
09:31:30.0 1 Up 2
07:29:08.0 19 Up 19
12:33:45.0 15 Down 14
09:06:28.0 2 Down 1
14:01:39.0 10 Up 21
09:27:32.0 12 Down 6
09:10:05.0 11 Up 14
11:07:01.0 7 Down 2
05:26:53.0 19 Down 15
01:28:18.0 8 Up 16
08:56:59.0 18 Down 3
00:00:02.0 2 Up 4
22:57:51.0 5 Up 21
17:11:03.0 10 Up 21
06:42:05.0 11 Up 17
11:22:31.0 1 Up 21
14:49:11.0 20 Down 17
10:36:56.0 6 Up 8
04:07:56.0 14 Up 17
03:36:48.0 10 Up 17
11:51:14.0 3 Down 1
01:53:12.0 6 Down 1
12:40:05.0 13 Up 19
22:27:22.0 10 Up 14
18:00:47.0 10 Up 20
15:58:55.0 8 Up 14
04:01:13.0 15 Up 19
13:10:14.0 20 Down 4
13:47:23.0 14 Down 1
10:55:35.0 2 Up 5
20:33:06.0 18 Up 18
12:23:33.0 21 Down 6
01:34:13.0 3 Down 1
11:06:40.0 9 Up 17
16:21:27.0 9 Up 13
23:41:34.0 6 Down 3
01:23:12.0 10 Up 17
23:28:41.0 6 Up 17
11:34:21.0 8 Up 16
11:46:29.0 6 Up 11
21:50:05.0 8 Up 9
19:20:01.0 10 Up 20
03:48:37.0 18 Up 19
03:29:01.0 2 Down 1
19:33:35.0 1 Up 13
10:41:18.0 6 Up 6
09:48:52.0 5 Down 4
11:30:40.0 8 Up 16
13:00:02.0 12 Down 9
03:08:25.0 2 Up 19
00:25:27.0 2 Down 1
19:47:48.0 17 Up 19
09:59:12.0 21 Up 21
16:27:15.0 15 Down 8
22:02:09.0 9 Up 13
21:58:06.0 12 Down 4
22:03:48.0 9 Down 4
16:29:14.0 10 Up 13
18:12:42.0 10 Down 7
14:31:01.0 14 Down 5
04:01:40.0 8 Up 19
02:14:18.0 15 Down 4
04:16:20.0 5 Up 16
14:26:20.0 16 Up 19
12:31:14.0 19 Down 16
01:27:57.0 15 Up 19
16:32:58.0 2 Down 1
01:38:13.0 4 Down 2
05:03:04.0 7 Up 21
14:16:12.0 15 Down 5
15:10:02.0 19 Up 19
20:52:40.0 5 Up 15
11:11:41.0 5 Down 4
02:57:53.0 16 Up 21
03:28:41.0 17 Down 3
02:20:27.0 16 Down 10
20:50:05.0 13 Up 21
19:24:54.0 12 Up 20
11:46:07.0 1 Up 18
01:58:35.0 17 Down 11
00:00:06.0 6 Up 19
08:28:34.0 20 Up 21
17:20:17.0 4 Up 10
17:06:55.0 15 Up 15
12:22:16.0 7 Down 4
00:14:15.0 20 Up 21
21:18:53.0 14 Up 16
10:19:16.0 15 Down 6
12:24:14.0 17 Down 12
20:11:06.0 19 Up 20
17:15:02.0 13 Up 18
06:24:08.0 16 Up 18
14:39:15.0 21 Down 7
02:45:05.0 10 Down 7
02:41:12.0 19 Up 19
22:38:24.0 19 Up 19
06:26:29.0 16 Down 2
12:55:23.0 10 Up 19
09:53:04.0 3 Up 4
22:29:49.0 8 Down 7
05:54:20.0 2 Up 20
02:01:21.0 14 Up 21
18:32:26.0 16 Down 11
03:41:24.0 7 Down 5
16:07:32.0 14 Up 21
01:36:28.0 6 Up 7
18:00:27.0 14 Down 4
21:44:03.0 6 Down 4
02:57:26.0 1 Up 10
01:44:58.0 11 Down 5
18:16:28.0 14 Up 17
18:03:09.0 15 Down 1
21:13:36.0 21 Up 21
07:08:36.0 20 Down 3
09:45:33.0 4 Down 1
11:43:03.0 7 Up 15
21:23:34.0 20 Up 21
09:00:35.0 11 Down 4
09:49:01.0 11 Down 4
11:00:51.0 12 Up 13
01:23:31.0 10 Up 19
01:20:10.0 2 Up 21
19:35:35.0 21 Up 21
02:23:56.0 13 Up 18
18:53:47.0 2 Down 1
21:14:44.0 11 Up 16
00:08:16.0 17 Up 19
22:19:33.0 19 Down 4
19:11:16.0 16 Up 16
11:28:58.0 15 Down 9
16:45:36.0 6 Down 2
15:50:19.0 4 Down 3
07:52:04.0 12 Down 4
19:05:22.0 3 Down 1
22:01:53.0 1 Up 4
21:43:11.0 7 Up 8
16:57:43.0 14 Up 21
13:56:51.0 7 Down 2
01:33:56.0 7 Up 20
18:23:53.0 19 Up 20
03:36:27.0 14 Up 18
07:07:56.0 11 Up 21
10:07:43.0 10 Down 8
11:51:51.0 1 Up 7
13:08:36.0 18 Up 20
11:07:14.0 21 Up 21
10:40:15.0 13 Down 3
17:10:46.0 2 Up 21
22:25:17.0 18 Down 1
11:11:17.0 21 Up 21
11:06:42.0 20 Up 21
01:38:43.0 18 Up 21
22:51:26.0 9 Up 14
